title,price,available,rating,upc,url,category
A Clash of Kings (A Song of Ice and Fire #2),10.79,5,3,89a89e76f3516357,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,Add a comment
Vogue Colors A to Z: A Fashion Coloring Book,52.35,4,4,a8f4577a48023344,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,Default
The Shining (The Shining #1),27.88,4,3,d4de23aa98acc65b,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,Default
The Pilgrim's Progress,50.26,4,2,6053ddf69c967d5f,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,Classics
The Perfect Play (Play by Play #1),59.99,4,3,9cc207168a03470d,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,Romance
The Passion of Dolssa,28.32,4,5,011674f4a3834b8d,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,Historical Fiction
The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,4,3,6a57286a8890d8c5,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,Nonfiction
The Hunger Games (The Hunger Games #1),29.85,4,5,6d2f70d9424f41a1,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,Default
The Hound of the Baskervilles (Sherlock Holmes #5),14.82,4,2,6587f46697fc4443,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,Classics
The Gunning of America: Business and the Making of American Gun Culture,16.81,4,4,45033bdf3d9ed158,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,Nonfiction
The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,4,2,c65ee14957c0fa5c,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,Nonfiction
The Demonists (Demonist #1),52.11,4,2,ff2dffba388d9922,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,Fantasy
"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,4,2,df53c2948b32bde3,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,Sequential Art
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,4,3,9c4d061c1e2fe6bf,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,Thriller
The Beast (Black Dagger Brotherhood #14),46.08,4,5,8930013d06942df1,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,Fantasy
Some Women,13.73,4,5,31f5bbf4974d29c9,https://books.toscrape.com/catalogue/some-women_341/index.html,Womens Fiction
Shopaholic Ties the Knot (Shopaholic #3),48.39,4,5,38199c5d7da0c0ef,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,Womens Fiction
Paper and Fire (The Great Library #2),49.45,4,5,ae884ac655d6ee3e,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,Fantasy
Outlander (Outlander #1),19.67,4,5,5de4baa88061a77a,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,Default
"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,4,3,2ba5ccc84d35006c,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,Music
No One Here Gets Out Alive,20.02,4,5,3a95f5a2df4ff921,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,Music
Night Shift (Night Shift #1-20),12.75,4,4,869d20b3b8128230,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,Horror
Needful Things,47.51,4,4,70b585c9d0f15725,https://books.toscrape.com/catalogue/needful-things_334/index.html,Horror
Mockingjay (The Hunger Games #3),20.44,4,4,5212c6acea3359e5,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,Default
Misery,34.79,4,2,81d4191030b9704b,https://books.toscrape.com/catalogue/misery_332/index.html,Horror
Little Women (Little Women #1),28.07,4,4,deda806b68b0aa11,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,Classics
It,25.01,4,3,670a2773607d785d,https://books.toscrape.com/catalogue/it_330/index.html,Horror
Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,4,3,ac337893a9fe0085,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,Default
Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4,4,eff24325e0ede639,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,Young Adult
Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,4,4,5a6b7155f2797537,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,Fantasy
Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,4,5,73f4f87dd936ee5c,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,Fantasy
Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,4,1,c7c4f55b7321cba7,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,Fantasy
Gone with the Wind,32.49,4,3,23310ce84d3c9f85,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,Classics
God Is Not Great: How Religion Poisons Everything,27.8,4,1,ddbc5530d2939d49,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,Nonfiction
Girl With a Pearl Earring,26.77,4,1,5eff05e59f905a49,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,Historical Fiction
"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,4,4,8fff1084aa085a13,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,Sequential Art
Far From True (Promise Falls Trilogy #2),34.93,4,2,ad15a9a139919918,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,Thriller
Dark Lover (Black Dagger Brotherhood #1),12.87,4,1,2b69d289279aabfd,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,Romance
Confessions of a Shopaholic (Shopaholic #1),48.94,4,2,a2dc754afb69bb32,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,Default
Changing the Game (Play by Play #2),13.38,4,3,aaebac5fda798b1b,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,Romance
Candide,58.63,4,3,2798974abc8a58a8,https://books.toscrape.com/catalogue/candide_316/index.html,Classics
Can You Keep a Secret?,21.94,4,1,0812f54c93d726ce,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,Womens Fiction
Atlas Shrugged,26.58,4,5,78a4ac98191ac675,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,Fiction
Animal Farm,57.22,4,3,1451b55e5e56bb89,https://books.toscrape.com/catalogue/animal-farm_313/index.html,Classics
A Walk to Remember,56.43,4,1,aead11697d14ea36,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,Romance
A New Earth: Awakening to Your Life's Purpose,55.65,4,5,f6ae39568db1130e,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,Spirituality
"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,4,1,d12ca4020c2f602e,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,Religion
'Salem's Lot,49.56,4,4,6e9403f00acd6752,https://books.toscrape.com/catalogue/salems-lot_309/index.html,Horror
Zero History (Blue Ant #3),34.77,3,1,634b7165c96ebb9f,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,Default
Wuthering Heights,17.73,3,3,5a7ff9aaa3168878,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,Classics
World War Z: An Oral History of the Zombie War,21.8,3,1,5d55202da0252627,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,Default
Wild: From Lost to Found on the Pacific Crest Trail,46.02,3,3,d30b9215c72cca87,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,Default
"Where'd You Go, Bernadette",18.13,3,1,07bb35158d9dd3d2,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,Default
When You Are Engulfed in Flames,30.89,3,5,dab0196cd5fc8e5e,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,Humor
We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,3,3,06bab964fd536971,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,Nonfiction
We Are All Completely Beside Ourselves,24.04,3,1,be3db344a845580b,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,Contemporary
Walk the Edge (Thunder Road #2),32.36,3,3,0e4e2d31c2fb3aad,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,Young Adult
Voyager (Outlander #3),21.07,3,5,7feac4000cbc5859,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,Historical Fiction
Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,50.66,3,3,52aa3d79b1cee455,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,Nonfiction
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,3,2,4672d10b9b1e7a05,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,Food and Drink
"Unstuffed: Decluttering Your Home, Mind, and Soul",58.09,3,1,b830685072fa871f,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,Nonfiction
Under the Banner of Heaven: A Story of Violent Faith,30.0,3,1,599a4f98bb193368,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,Nonfiction
Two Boys Kissing,32.74,3,2,61bc8167c9680283,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,Young Adult
Twilight (Twilight #1),41.93,3,2,b53078de0147f6bf,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,Default
Twenties Girl,42.8,3,2,8ebad30219b8679c,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,Womens Fiction
"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,3,1,2173a2ce35f6ace1,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,Nonfiction
Three-Martini Lunch,23.21,3,3,57f755143ee96fd4,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,Fiction
"Thinking, Fast and Slow",21.14,3,1,719d72f3ee512dc6,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,Psychology
The Wild Robot,56.07,3,3,75fed6a47f69859d,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,Childrens
"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,3,3,a33ed2e6068df53e,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,Sequential Art
The Undomestic Goddess,45.75,3,4,813cff2aefa5d1f0,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,Womens Fiction
The Travelers,15.77,3,1,2b685187f55c5d31,https://books.toscrape.com/catalogue/the-travelers_285/index.html,Thriller
The Tipping Point: How Little Things Can Make a Big Difference,10.02,3,2,224fa77d4b248046,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,Add a comment
The Thing About Jellyfish,48.77,3,1,3d15714d4d3d15dd,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,Childrens
The Stand,57.86,3,2,49f24193f0b961e6,https://books.toscrape.com/catalogue/the-stand_282/index.html,Horror
The Smitten Kitchen Cookbook,23.59,3,1,742702d662a71410,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,Food and Drink
The Silkworm (Cormoran Strike #2),23.05,3,5,f06039c29b5891fa,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,Mystery
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",55.55,3,5,91eb9605998a7c03,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,Sequential Art
The Rose & the Dagger (The Wrath and the Dawn #2),58.64,3,4,322a9e34d87f54b1,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,Fantasy
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,3,1,366a236aa1ea6f07,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,Travel
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,3,3,1a5044d233936b1a,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,Biography
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,3,1,0e92ccf1bd39e68f,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,Science Fiction
The Rest Is Noise: Listening to the Twentieth Century,34.77,3,1,e2d47e82c50d41d9,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,Add a comment
The Red Tent,35.66,3,5,3c456328b04a8ee8,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,Historical Fiction
The Purpose Driven Life: What on Earth Am I Here for?,37.19,3,3,0e7beedf0ee9380c,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,Add a comment
The Purest Hook (Second Circle Tattoos #3),12.25,3,1,969f6c7e86554814,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,Romance
The Picture of Dorian Gray,29.7,3,2,b9f6305a3d650e2c,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,Classics
The Paris Wife,36.8,3,3,fa26798728f5208f,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,Default
The Obsession,45.43,3,1,ee441c8e027caa66,https://books.toscrape.com/catalogue/the-obsession_268/index.html,Romance
The Nightingale,26.26,3,4,29d6d87f3418638b,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,Fiction
The New Guy (and Other Senior Year Distractions),44.92,3,3,3e42ac0f4d43320f,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,Young Adult
The Nanny Diaries (Nanny #1),52.53,3,5,6263c1d2997b8ce0,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,Womens Fiction
The Name of God is Mercy,37.25,3,2,0baf71623648413a,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,Nonfiction
The Maze Runner (The Maze Runner #1),20.93,3,1,4266f48a0aa1c37d,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,Default
The Lover's Dictionary,58.09,3,2,36c15687f5ab0f7c,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,Default
The Lonely Ones,43.59,3,5,cf2f27fdf94ba20e,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,Childrens
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,3,3,70c7c3ca7f9b2728,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,Business
The Last Painting of Sara de Vos,55.55,3,2,476c7972e9b41891,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,Historical Fiction
"The Land of 10,000 Madonnas",29.64,3,4,35e69a79d2b1e804,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,Young Adult
The Infinities,27.41,3,1,554e9e2d532b3a87,https://books.toscrape.com/catalogue/the-infinities_257/index.html,Fiction
The Husband's Secret,52.51,3,5,ff6bb30dd0c482a6,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,Fiction
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,3,3,a8b0ea6490bc818f,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,Add a comment
The Guns of August,14.54,3,2,b5da59dd177eb36b,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,History
The Guernsey Literary and Potato Peel Pie Society,49.53,3,1,4a0a276409968a73,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,Historical Fiction
The Goldfinch,43.58,3,3,c88422d8959260ab,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,Default
The Giver (The Giver Quartet #1),12.3,3,1,e2dac1f4739e0bd5,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,Default
The Girl with All the Gifts,49.47,3,3,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,Horror
The Girl Who Played with Fire (Millennium Trilogy #2),22.14,3,2,bfa9cb304075d3e8,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,Default
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,3,1,8f5d16a5a9bd58b2,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,Add a comment
The Exiled,43.45,3,3,dd003e904727281a,https://books.toscrape.com/catalogue/the-exiled_247/index.html,Mystery
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,3,4,b3f2bc2cefb35f05,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,Add a comment
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,3,4,c6bf14cb901c63ac,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,Science
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,3,5,63c0826ef59eae66,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,Science
The Devil Wears Prada (The Devil Wears Prada #1),44.29,3,1,a6ab0cb7106a67f2,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,Womens Fiction
The Demon-Haunted World: Science as a Candle in the Dark,52.25,3,4,f51062bf579507d9,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,Default
The Day the Crayons Came Home (Crayons),26.33,3,5,b22362b434e8ee62,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,Childrens
The Da Vinci Code (Robert Langdon #2),22.96,3,2,dabf11918b48b40c,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,Fiction
The Cuckoo's Calling (Cormoran Strike #1),19.21,3,1,1be6d3b121865edb,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,Mystery
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,3,4,cad70d6ffd53912f,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,Classics
The Complete Poems,41.32,3,5,23707d3ddf14a999,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,Add a comment
The Catcher in the Rye,24.55,3,1,487449f4f6322f0f,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,Add a comment
The Cat in the Hat (Beginner Books B-1),16.26,3,2,b7f475238ed50429,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,Childrens
The Case for Christ (Cases for Christianity),47.84,3,1,970bd3316219e7dc,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,Add a comment
The Book Thief,53.49,3,2,a75e274c8814b539,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,Default
The Book of Basketball: The NBA According to The Sports Guy,44.84,3,5,08decd9664e5d56e,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,Sports and Games
The Blind Side: Evolution of a Game,53.71,3,5,cd3dcd83bb002e78,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,Add a comment
The Autobiography of Malcolm X,23.43,3,2,b04a6a0db525857d,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,Default
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3,3,311634df10651e05,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,Food and Drink
The Art of Fielding,22.1,3,1,2858ac90c4758e1f,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,Fiction
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,3,2,61002f3b7ba5d780,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,Science
Stiff: The Curious Lives of Human Cadavers,36.74,3,3,a11ae5f07572ef49,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,Nonfiction
Spilled Milk: Based on a True Story,49.51,3,1,f08667e4c0458f37,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,Nonfiction
Something Borrowed (Darcy & Rachel #1),48.96,3,5,ac27ab4bcd9c492e,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,Womens Fiction
Something Blue (Darcy & Rachel #2),54.62,3,1,3fc9d51d1c4d6ba7,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,Womens Fiction
Soldier (Talon #3),24.72,3,2,feaaae90514eb2ac,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,Fantasy
Shopaholic & Baby (Shopaholic #5),46.45,3,2,c57d3c96af23c297,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html,Default
Seven Days in the Art World,52.33,3,2,07806456878931bc,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html,Add a comment
Seven Brief Lessons on Physics,30.6,3,4,281a244ce1954711,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,Science
Scarlet (The Lunar Chronicles #2),14.57,3,4,510832818edb6fbc,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,Young Adult
Sarah's Key,46.29,3,1,5b2cd5b31a510848,https://books.toscrape.com/catalogue/sarahs-key_217/index.html,Add a comment
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,3,5,7b870bf85d01c2dc,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,Sequential Art
Running with Scissors,12.91,3,4,28921443f052bea6,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html,Autobiography
Rogue Lawyer (Rogue Lawyer #1),50.11,3,3,b4f5672f68ec3a83,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html,Add a comment
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,3,4,89cad3f37c9ce226,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,Nonfiction
Rework,44.88,3,2,8e9dd8431170c09e,https://books.toscrape.com/catalogue/rework_212/index.html,Business
Reservations for Two,11.1,3,3,ecdf73ee66c33b17,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,Romance
Red: The True Story of Red Riding Hood,28.54,3,3,4c8ece50736f9e88,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,Childrens
Ready Player One,19.07,3,4,2ef5dc7e278e562a,https://books.toscrape.com/catalogue/ready-player-one_209/index.html,Science Fiction
Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,3,1,3c565df219ba3274,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html,Default
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,3,3,9707989a439757b4,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,Sequential Art
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,3,1,cb62418129b864a3,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,Sequential Art
Packing for Mars: The Curious Science of Life in the Void,56.68,3,2,8e2dfd6bcf48e1e6,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html,Default
Outliers: The Story of Success,14.16,3,1,09a7b0b566ad6225,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,Nonfiction
Original Fake,31.45,3,3,c59283b05905c853,https://books.toscrape.com/catalogue/original-fake_203/index.html,Sequential Art
Orange Is the New Black,24.61,3,2,8378c899988905ee,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,Default
One for the Money (Stephanie Plum #1),32.87,3,2,3250650a5c4e6f07,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,Default
Notes from a Small Island (Notes From a Small Island #1),40.17,3,1,cb65e49993db9a93,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,Nonfiction
Night (The Night Trilogy #1),13.51,3,1,c4d9fce9eff3b8ba,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,Nonfiction
Neither Here nor There: Travels in Europe,38.95,3,3,747cf7fca2ccdbd4,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,Travel
Naked,31.69,3,3,54aeeb4610d3ae08,https://books.toscrape.com/catalogue/naked_197/index.html,Humor
Morning Star (Red Rising #3),29.4,3,1,7ce5a92baabb6bc0,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,Default
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,3,1,7980fa06f2b704d8,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,Nonfiction
Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,3,2,e9056f9b5a40a301,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,Fantasy
Me Talk Pretty One Day,57.6,3,2,abc4a7ee16c21088,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,Autobiography
Manuscript Found in Accra,34.98,3,2,546da23278482b0a,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,Add a comment
